Dado 1;Dado 2;Dado 3;;;;;;;;;;;
-30.878124;10.973321;-4.240379;;;;;;;;;;;
-31.355993;10.9930525;-4.24589;;;;;;;;;;;
-31.833153;11.0127535;-4.2513933;;;;;;;;;;;
-32.582127;10.976743;-4.323091;;;;;;;;;;;
-33.32999;10.940785;-4.3946824;;;;;;;;;;;
-33.603504;10.836996;-4.337128;;;;;;;;;;;
-33.876614;10.733359;-4.2796593;;;;;;;;;;;
-33.893623;10.683456;-4.1542497;;;;;;;;;;;
-33.91061;10.633628;-4.0290265;;;;;;;;;;;
-34.190273;10.5589075;-3.9641607;;;;;;;;;;;
-34.469524;10.484298;-3.8993912;;;;;;;;;;;
-34.74836;10.409799;-3.834718;;;;;;;;;;;
-34.43152;10.326153;-3.7333927;;;;;;;;;;;
-34.115147;10.242632;-3.632218;;;;;;;;;;;
-33.739918;10.213797;-3.5164661;;;;;;;;;;;
-33.365246;10.185003;-3.4008863;;;;;;;;;;;
-33.142467;10.137177;-3.3396184;;;;;;;;;;;
-32.92002;10.089422;-3.2784417;;;;;;;;;;;
-32.833817;10.082133;-3.3294232;;;;;;;;;;;
-32.74774;10.074855;-3.3803291;;;;;;;;;;;
-32.808224;10.042481;-3.478848;;;;;;;;;;;
-32.868618;10.010156;-3.5772204;;;;;;;;;;;
-32.928925;9.977878;-3.6754467;;;;;;;;;;;
-33.020557;9.93611;-3.8213558;;;;;;;;;;;
-33.112053;9.894404;-3.9670482;;;;;;;;;;;
-33.472713;9.853182;-4.0747943;;;;;;;;;;;
-33.832836;9.81202;-4.18238;;;;;;;;;;;
-34.20042;9.753808;-4.258248;;;;;;;;;;;
-34.56746;9.695683;-4.3340025;;;;;;;;;;;
-34.933952;9.637643;-4.409645;;;;;;;;;;;
-34.90058;9.66048;-4.4360843;;;;;;;;;;;
-34.86726;9.683282;-4.4624844;;;;;;;;;;;
-34.160458;9.812928;-4.438772;;;;;;;;;;;
-33.45471;9.942383;-4.4150953;;;;;;;;;;;
-29.526411;9.961962;-4.2472663;;;;;;;;;;;
-25.603949;9.981511;-4.0796866;;;;;;;;;;;
-20.9567;10.808929;-3.8014102;;;;;;;;;;;
-16.31635;11.6351185;-3.5235472;;;;;;;;;;;
-11.682896;12.909052;-5.7069573;;;;;;;;;;;
-7.0563226;14.181094;-7.887124;;;;;;;;;;;
-2.4366212;15.451247;-10.064053;;;;;;;;;;;
2.1762183;18.490997;-11.532521;;;;;;;;;;;
6.7822065;21.526232;-12.998809;;;;;;;;;;;
11.381353;23.894651;-12.19758;;;;;;;;;;;
15.973669;26.259552;-11.397542;;;;;;;;;;;
18.626522;26.620834;-11.919099;;;;;;;;;;;
21.275434;26.981579;-12.439881;;;;;;;;;;;
23.920412;27.341787;-12.959889;;;;;;;;;;;
24.582254;27.519545;-12.7186365;;;;;;;;;;;
25.243114;27.697037;-12.477742;;;;;;;;;;;
25.197485;27.629091;-12.215886;;;;;;;;;;;
25.151924;27.561247;-11.954419;;;;;;;;;;;
25.174595;27.585794;-11.660239;;;;;;;;;;;
25.197233;27.610306;-11.366495;;;;;;;;;;;
25.219837;27.634779;-11.073188;;;;;;;;;;;
25.986347;27.684324;-10.640898;;;;;;;;;;;
26.751719;27.733795;-10.2092495;;;;;;;;;;;
27.745558;27.514736;-9.302902;;;;;;;;;;;
28.73792;27.296001;-8.397901;;;;;;;;;;;
28.747692;27.0926;-7.5753136;;;;;;;;;;;
28.757448;26.8895;-6.753948;;;;;;;;;;;
27.472172;26.758656;-6.4904943;;;;;;;;;;;
26.188805;26.628006;-6.227432;;;;;;;;;;;
24.907343;26.497551;-5.96476;;;;;;;;;;;
22.088991;26.558462;-5.3421507;;;;;;;;;;;
19.274826;26.619284;-4.720466;;;;;;;;;;;
14.663483;27.106264;-5.1610518;;;;;;;;;;;
10.058989;27.592522;-5.600983;;;;;;;;;;;
5.4613333;26.790192;-7.560258;;;;;;;;;;;
0.8705071;25.989052;-9.516623;;;;;;;;;;;
-3.7135;25.189102;-11.470081;;;;;;;;;;;
-8.290698;23.957779;-12.888352;;;;;;;;;;;
-12.861099;22.728285;-14.304517;;;;;;;;;;;
-17.424711;20.825686;-14.397329;;;;;;;;;;;
-21.981544;18.925913;-14.490005;;;;;;;;;;;
-26.53161;17.028961;-14.582541;;;;;;;;;;;
-31.019936;15.894054;-14.136063;;;;;;;;;;;
-35.501595;14.760833;-13.690247;;;;;;;;;;;
-39.492977;14.129882;-13.660262;;;;;;;;;;;
-43.478436;13.499868;-13.630322;;;;;;;;;;;
-45.219147;12.796313;-13.376853;;;;;;;;;;;
-46.957268;12.093803;-13.12376;;;;;;;;;;;
-46.577267;11.889418;-12.889137;;;;;;;;;;;
-46.19783;11.685335;-12.654862;;;;;;;;;;;
-45.989376;11.760252;-12.675086;;;;;;;;;;;
-45.78123;11.835058;-12.69528;;;;;;;;;;;
-45.573395;11.909753;-12.715445;;;;;;;;;;;
-44.441273;12.109168;-12.708648;;;;;;;;;;;
-43.310833;12.308288;-12.701861;;;;;;;;;;;
-41.099968;12.562514;-12.584;;;;;;;;;;;
-38.892384;12.816363;-12.466312;;;;;;;;;;;
-34.379963;13.3513365;-12.095211;;;;;;;;;;;
-29.874245;13.885514;-11.72466;;;;;;;;;;;
-25.220652;15.08331;-12.151476;;;;;;;;;;;
-20.57397;16.279327;-12.577659;;;;;;;;;;;
-15.934192;17.569508;-12.812595;;;;;;;;;;;
-11.301304;18.85777;-13.047183;;;;;;;;;;;
-6.6752973;20.14412;-13.281422;;;;;;;;;;;
-2.0561619;21.55311;-12.922995;;;;;;;;;;;
2.5561128;22.960007;-12.565101;;;;;;;;;;;
7.161537;24.833422;-11.558334;;;;;;;;;;;
11.76012;26.704054;-10.553063;;;;;;;;;;;
16.351873;27.875938;-9.967961;;;;;;;;;;;
20.936806;29.046082;-9.383729;;;;;;;;;;;
25.514929;30.214487;-8.800364;;;;;;;;;;;
27.276566;29.499289;-9.268973;;;;;;;;;;;
29.035585;28.785152;-9.736887;;;;;;;;;;;
29.360218;28.770151;-9.507013;;;;;;;;;;;
29.68437;28.755173;-9.277481;;;;;;;;;;;
30.008041;28.740217;-9.048289;;;;;;;;;;;
30.416508;28.837912;-8.628405;;;;;;;;;;;
30.824368;28.935461;-8.209143;;;;;;;;;;;
30.738329;28.798912;-8.18772;;;;;;;;;;;
30.652418;28.662565;-8.166329;;;;;;;;;;;
30.641813;28.695295;-8.04244;;;;;;;;;;;
30.631224;28.727976;-7.9187355;;;;;;;;;;;
30.62065;28.760609;-7.795214;;;;;;;;;;;
30.237421;28.632034;-7.742287;;;;;;;;;;;
29.854763;28.50365;-7.6894383;;;;;;;;;;;
28.611897;28.261288;-7.4713016;;;;;;;;;;;
27.370876;28.019283;-7.253489;;;;;;;;;;;
25.023226;27.720833;-7.356213;;;;;;;;;;;
22.679062;27.422827;-7.4587846;;;;;;;;;;;
20.338379;27.125261;-7.561204;;;;;;;;;;;
15.725455;27.05059;-7.4265723;;;;;;;;;;;
11.119385;26.976032;-7.2921405;;;;;;;;;;;
6.520155;26.357235;-7.677431;;;;;;;;;;;
1.9277561;25.739357;-8.062149;;;;;;;;;;;
-2.6578214;25.122396;-8.446297;;;;;;;;;;;
-7.236588;24.167765;-9.115302;;;;;;;;;;;
-11.808554;23.214552;-9.783314;;;;;;;;;;;
-16.37373;22.199776;-10.2316675;;;;;;;;;;;
-20.932125;21.186508;-10.679357;;;;;;;;;;;
-25.48375;20.429178;-10.885273;;;;;;;;;;;
-30.028614;19.672972;-11.090883;;;;;;;;;;;
-34.566727;18.917889;-11.296188;;;;;;;;;;;
-39.0981;17.860123;-11.99827;;;;;;;;;;;
-43.62274;16.80393;-12.699308;;;;;;;;;;;
-48.126354;16.078775;-13.512075;;;;;;;;;;;
-52.62328;15.354698;-14.323635;;;;;;;;;;;
-54.955345;14.588076;-14.178539;;;;;;;;;;;
-57.283947;13.822592;-14.033658;;;;;;;;;;;
-59.609093;13.058246;-13.888992;;;;;;;;;;;
-61.147293;12.5857935;-13.485061;;;;;;;;;;;
-62.683205;12.114042;-13.081728;;;;;;;;;;;
-62.619137;12.056198;-12.797094;;;;;;;;;;;
-62.555164;11.99844;-12.512883;;;;;;;;;;;
-62.491287;11.940767;-12.2290945;;;;;;;;;;;
-62.194393;11.966354;-12.038017;;;;;;;;;;;
-61.89794;11.991903;-11.847224;;;;;;;;;;;
-61.319584;12.021482;-11.781826;;;;;;;;;;;
-60.742085;12.051018;-11.716525;;;;;;;;;;;
-60.380882;12.03226;-11.596059;;;;;;;;;;;
-60.020218;12.013529;-11.475772;;;;;;;;;;;
-60.066;11.9739275;-11.408121;;;;;;;;;;;
-60.111717;11.934384;-11.34057;;;;;;;;;;;
-59.90532;11.963207;-11.315338;;;;;;;;;;;
-59.699226;11.991987;-11.290144;;;;;;;;;;;
-59.20198;12.014553;-11.170451;;;;;;;;;;;
-58.70547;12.037085;-11.050937;;;;;;;;;;;
-54.009056;12.40322;-10.475615;;;;;;;;;;;
-49.319614;12.768812;-9.901147;;;;;;;;;;;
-44.63714;13.448183;-9.3558655;;;;;;;;;;;
-39.96162;14.126545;-8.811394;;;;;;;;;;;
-35.293045;14.8039;-8.267731;;;;;;;;;;;
-30.631405;15.584181;-7.4442153;;;;;;;;;;;
-25.976688;16.363304;-6.6219225;;;;;;;;;;;
-21.328884;17.520533;-5.7614384;;;;;;;;;;;
-16.687984;18.67604;-4.902232;;;;;;;;;;;
-12.053978;19.356316;-5.309587;;;;;;;;;;;
-7.4268537;20.03558;-5.7163367;;;;;;;;;;;
-2.8066022;20.713835;-6.1224823;;;;;;;;;;;
-3.0992253;19.60305;-6.038938;;;;;;;;;;;
-3.3914135;18.493916;-5.9555182;;;;;;;;;;;
-4.8923483;18.338934;-5.8329496;;;;;;;;;;;
-6.391054;18.184181;-5.7105627;;;;;;;;;;;
-7.914183;17.804682;-5.663537;;;;;;;;;;;
-9.43505;17.425745;-5.616581;;;;;;;;;;;
-10.953657;17.04737;-5.5696945;;;;;;;;;;;
-12.182196;16.90225;-5.844494;;;;;;;;;;;
-13.40891;16.757345;-6.118885;;;;;;;;;;;
-16.926071;16.519243;-6.122167;;;;;;;;;;;
-20.438007;16.281494;-6.1254444;;;;;;;;;;;
-24.990364;16.252384;-5.729677;;;;;;;;;;;
-29.535961;16.223318;-5.334498;;;;;;;;;;;
-34.074806;15.088626;-6.9412746;;;;;;;;;;;
-38.60691;13.955619;-8.545665;;;;;;;;;;;
-43.132282;12.824295;-10.147672;;;;;;;;;;;
-47.650932;10.773004;-10.896342;;;;;;;;;;;
-52.16287;8.724759;-11.643901;;;;;;;;;;;
-56.668106;6.600169;-11.361823;;;;;;;;;;;
-61.166653;4.478735;-11.080165;;;;;;;;;;;
-65.658516;2.3604517;-10.798924;;;;;;;;;;;
-66.911835;1.7388026;-10.256517;;;;;;;;;;;
-68.1633;1.1180768;-9.714916;;;;;;;;;;;
-67.301994;1.7955371;-10.150608;;;;;;;;;;;
-66.44196;2.4719913;-10.585653;;;;;;;;;;;
-61.73406;3.9326155;-10.915419;;;;;;;;;;;
-57.033146;5.3910704;-11.244694;;;;;;;;;;;
-52.339214;7.5994334;-11.214134;;;;;;;;;;;
-47.652252;9.804517;-11.1836195;;;;;;;;;;;
-42.972256;12.006325;-11.153151;;;;;;;;;;;
-38.29921;15.215715;-10.225904;;;;;;;;;;;
-33.633106;18.42034;-9.300036;;;;;;;;;;;
-28.97393;19.803417;-9.607446;;;;;;;;;;;
-24.321674;21.184439;-9.914398;;;;;;;;;;;
-24.957956;19.634361;-9.20962;;;;;;;;;;;
-25.593294;18.086586;-8.50589;;;;;;;;;;;
-26.227688;16.541111;-7.803205;;;;;;;;;;;
-30.771446;15.866139;-6.9674754;;;;;;;;;;;
-35.308456;15.19217;-6.132987;;;;;;;;;;;
-39.838726;14.347243;-6.154482;;;;;;;;;;;
-44.362267;13.5035715;-6.1759453;;;;;;;;;;;
-48.87909;12.661153;-6.1973767;;;;;;;;;;;
-53.389202;10.95346;-7.609453;;;;;;;;;;;
-57.89262;9.248303;-9.019432;;;;;;;;;;;
-62.389347;6.1433606;-10.796762;;;;;;;;;;;
-66.879395;3.0430298;-12.571452;;;;;;;;;;;
-71.36278;-0.052696437;-14.343506;;;;;;;;;;;
-68.91935;-1.0107514;-9.723105;;;;;;;;;;;
-66.47955;-1.9673833;-5.109568;;;;;;;;;;;
-65.234604;-1.9773825;-9.586538;;;;;;;;;;;
-63.99151;-1.9873669;-14.056857;;;;;;;;;;;
-59.287243;0.31288493;-14.724683;;;;;;;;;;;
-54.589962;2.6097202;-15.391517;;;;;;;;;;;
-49.89966;5.220833;-14.896989;;;;;;;;;;;
-45.216324;7.828067;-14.403196;;;;;;;;;;;
-40.539944;10.431429;-13.910137;;;;;;;;;;;
-35.870506;13.3364105;-13.392703;;;;;;;;;;;
-31.208006;16.237078;-12.876038;;;;;;;;;;;
-26.552433;17.325344;-13.668905;;;;;;;;;;;
-21.903772;18.411993;-14.460595;;;;;;;;;;;
-24.26716;16.961971;-13.648359;;;;;;;;;;;
-26.627039;15.514104;-12.83733;;;;;;;;;;;
-31.170204;16.062181;-12.223027;;;;;;;;;;;
-35.70662;16.609446;-11.609637;;;;;;;;;;;
-40.2363;17.155897;-10.997158;;;;;;;;;;;
-44.759254;16.449575;-12.278397;;;;;;;;;;;
-49.275486;15.744304;-13.557732;;;;;;;;;;;
-53.78501;13.160035;-17.123928;;;;;;;;;;;
-58.287838;10.579605;-20.684828;;;;;;;;;;;
-62.783978;8.003008;-24.240438;;;;;;;;;;;
-67.273445;4.3596334;-26.012974;;;;;;;;;;;
-71.75623;0.7216704;-27.782875;;;;;;;;;;;
-67.501045;1.2379999;-26.55588;;;;;;;;;;;
-63.25218;1.7535625;-25.330708;;;;;;;;;;;
-59.009624;2.2683592;-24.107353;;;;;;;;;;;
-54.312756;4.220897;-22.02911;;;;;;;;;;;
-49.622864;6.1705356;-19.953953;;;;;;;;;;;
-44.939938;8.611553;-17.344402;;;;;;;;;;;
-40.26397;11.048945;-14.738727;;;;;;;;;;;
-35.594944;12.413937;-13.030097;;;;;;;;;;;
-30.932854;13.7769;-11.324005;;;;;;;;;;;
-26.277689;14.342566;-10.932439;;;;;;;;;;;
-21.629438;14.907392;-10.541453;;;;;;;;;;;
-16.98809;15.471378;-10.15105;;;;;;;;;;;
-19.951939;15.336033;-10.191402;;;;;;;;;;;
-22.911385;15.200889;-10.231695;;;;;;;;;;;
-27.46007;14.974075;-10.905343;;;;;;;;;;;
-32.001995;14.747599;-11.57799;;;;;;;;;;;
-36.537178;14.521459;-12.249638;;;;;;;;;;;
-41.065624;13.983295;-14.381936;;;;;;;;;;;
-45.587345;13.445931;-16.511066;;;;;;;;;;;
-50.10235;12.057987;-18.421455;;;;;;;;;;;
-54.610645;10.672105;-20.329008;;;;;;;;;;;
-59.112247;9.288281;-22.233728;;;;;;;;;;;
-63.607162;7.8076296;-23.145945;;;;;;;;;;;
-68.095406;6.329177;-24.056805;;;;;;;;;;;
-72.57698;4.85292;-24.966312;;;;;;;;;;;
-74.204056;4.198816;-24.7472;;;;;;;;;;;
-75.82871;3.545683;-24.528414;;;;;;;;;;;
-72.72813;4.20467;-24.12018;;;;;;;;;;;
-69.63215;4.8626785;-23.712553;;;;;;;;;;;
-66.54077;5.5197096;-23.30553;;;;;;;;;;;
-61.832718;7.0476203;-21.879704;;;;;;;;;;;
-57.131657;8.573261;-20.455996;;;;;;;;;;;
-52.437576;9.86633;-19.273264;;;;;;;;;;;
-47.750473;11.157478;-18.092289;;;;;;;;;;;
-43.070328;13.258393;-17.57131;;;;;;;;;;;
-38.397137;15.356188;-17.051104;;;;;;;;;;;
-33.899197;16.024282;-16.42914;;;;;;;;;;;
-29.407936;16.691385;-15.8081;;;;;;;;;;;
-24.92335;17.357498;-15.187982;;;;;;;;;;;
-25.938704;16.968987;-15.09462;;;;;;;;;;;
-26.952547;16.581053;-15.001396;;;;;;;;;;;
-31.24809;16.083872;-15.491652;;;;;;;;;;;
-35.537254;15.58743;-15.98118;;;;;;;;;;;
-40.067184;15.39651;-16.643904;;;;;;;;;;;
-44.59039;15.2058735;-17.305643;;;;;;;;;;;
-49.106876;15.01552;-17.966398;;;;;;;;;;;
-53.616653;14.028633;-18.891684;;;;;;;;;;;
-58.11973;13.043212;-19.815596;;;;;;;;;;;
-62.616123;12.118162;-21.041378;;;;;;;;;;;
-67.105835;11.194488;-22.265339;;;;;;;;;;;
-71.58888;10.272184;-23.487482;;;;;;;;;;;
-76.06526;8.358632;-24.006931;;;;;;;;;;;
-80.534996;6.4479218;-24.52561;;;;;;;;;;;
-82.85689;4.9778004;-24.123693;;;;;;;;;;;
-85.17533;3.5098627;-23.722372;;;;;;;;;;;
-84.80758;2.8099246;-23.169044;;;;;;;;;;;
-84.44037;2.111026;-22.616539;;;;;;;;;;;
-84.0737;1.4131656;-22.064854;;;;;;;;;;;
-82.740906;1.5684208;-22.180082;;;;;;;;;;;
-81.410095;1.7234454;-22.295141;;;;;;;;;;;
-76.679955;2.3723755;-22.954237;;;;;;;;;;;
-71.95684;3.0203419;-23.612354;;;;;;;;;;;
-67.24074;4.5717416;-24.05181;;;;;;;;;;;
-62.531643;6.120837;-24.490612;;;;;;;;;;;
-57.829544;8.342843;-24.909267;;;;;;;;;;;
-53.13443;10.561549;-25.3273;;;;;;;;;;;
-48.44629;12.776959;-25.74471;;;;;;;;;;;
-43.76511;14.384137;-25.682375;;;;;;;;;;;
-39.090885;15.988929;-25.620132;;;;;;;;;;;
-36.77983;16.412872;-25.571587;;;;;;;;;;;
-34.472206;16.836187;-25.523113;;;;;;;;;;;
-38.413784;15.947583;-25.59758;;;;;;;;;;;
-42.34951;15.060298;-25.671936;;;;;;;;;;;
-46.27939;14.174331;-25.746181;;;;;;;;;;;
-50.793365;12.975077;-25.784128;;;;;;;;;;;
-55.300636;11.777604;-25.82202;;;;;;;;;;;
-59.801212;10.605614;-26.177263;;;;;;;;;;;
-64.295105;9.435365;-26.531979;;;;;;;;;;;
-68.782326;8.266853;-26.886168;;;;;;;;;;;
-73.26288;6.265671;-27.179098;;;;;;;;;;;
-77.73678;4.267461;-27.471594;;;;;;;;;;;
-82.20403;2.272219;-27.763655;;;;;;;;;;;
-86.66465;0.5318474;-27.954294;;;;;;;;;;;
-91.11864;-1.2059392;-28.144651;;;;;;;;;;;
-95.38045;-2.5895128;-27.39779;;;;;;;;;;;
-99.635925;-3.9710317;-26.652037;;;;;;;;;;;
-98.818474;-3.833447;-26.466328;;;;;;;;;;;
-98.002235;-3.6960666;-26.280893;;;;;;;;;;;
-96.00903;-3.3779552;-26.238098;;;;;;;;;;;
-94.01878;-3.0603158;-26.195368;;;;;;;;;;;
-92.031494;-2.7431486;-26.1527;;;;;;;;;;;
-87.28558;-2.028535;-25.954409;;;;;;;;;;;
-82.54672;-1.3149827;-25.75641;;;;;;;;;;;
-77.814896;0.041863956;-25.772182;;;;;;;;;;;
-73.090096;1.3966953;-25.78793;;;;;;;;;;;
-68.372314;2.6695662;-25.762419;;;;;;;;;;;
-63.66154;3.9405465;-25.736946;;;;;;;;;;;
-58.957767;5.209639;-25.71151;;;;;;;;;;;
-54.26098;6.5340724;-25.707151;;;;;;;;;;;
-49.571163;7.856539;-25.7028;;;;;;;;;;;
-44.888313;8.662006;-25.632954;;;;;;;;;;;
-40.212418;9.466278;-25.56321;;;;;;;;;;;
-35.54347;9.990377;-25.6724;;;;;;;;;;;
-30.881456;10.513699;-25.78143;;;;;;;;;;;
-30.840498;10.3677635;-25.79997;;;;;;;;;;;
-30.799603;10.222046;-25.818483;;;;;;;;;;;
-30.758766;10.076544;-25.836967;;;;;;;;;;;
-35.295795;9.3824215;-25.74448;;;;;;;;;;;
-39.826088;8.68933;-25.65213;;;;;;;;;;;
-44.34965;8.023356;-25.571136;;;;;;;;;;;
-48.866493;7.3583717;-25.490265;;;;;;;;;;;
-53.376625;6.6943746;-25.409512;;;;;;;;;;;
-57.88006;6.169239;-25.419207;;;;;;;;;;;
-62.376804;5.644883;-25.428886;;;;;;;;;;;
-66.866875;4.935322;-25.814308;;;;;;;;;;;
-71.35027;4.2268143;-26.199158;;;;;;;;;;;
-75.82701;3.5193594;-26.583437;;;;;;;;;;;
-80.297104;2.6104198;-27.065746;;;;;;;;;;;
-84.76055;1.7028302;-27.54734;;;;;;;;;;;
-89.21738;0.3718816;-27.845741;;;;;;;;;;;
-93.66758;-0.9570901;-28.1437;;;;;;;;;;;
-98.11117;-2.284088;-28.441214;;;;;;;;;;;
-101.15215;-3.3141482;-27.933754;;;;;;;;;;;
-104.18862;-4.3426785;-27.42705;;;;;;;;;;;
-104.02391;-3.7558503;-24.388706;;;;;;;;;;;
-103.85945;-3.1698935;-21.354874;;;;;;;;;;;
-103.66101;-2.668823;-20.659754;;;;;;;;;;;
-103.46287;-2.1684968;-19.965668;;;;;;;;;;;
-103.265015;-1.6689136;-19.272612;;;;;;;;;;;
-103.19888;-2.8213527;-20.249538;;;;;;;;;;;
-103.13285;-3.9720802;-21.225014;;;;;;;;;;;
-99.326744;-4.0841565;-21.123386;;;;;;;;;;;
-95.52629;-4.1960664;-21.02191;;;;;;;;;;;
-90.77519;-3.6216586;-20.728428;;;;;;;;;;;
-86.03114;-3.0481038;-20.43538;;;;;;;;;;;
-81.29414;-2.475401;-20.14277;;;;;;;;;;;
-76.56418;-1.6193821;-19.758863;;;;;;;;;;;
-71.84124;-0.7646348;-19.375528;;;;;;;;;;;
-67.12531;0.04269748;-18.368885;;;;;;;;;;;
-62.41639;0.8488307;-17.363737;;;;;;;;;;;
-57.714462;1.4963949;-16.948614;;;;;;;;;;;
-53.01952;2.1429973;-16.534105;;;;;;;;;;;
-48.33155;2.7886393;-16.120214;;;;;;;;;;;
-43.650543;3.1766467;-15.703992;;;;;;;;;;;
-38.97649;3.5640779;-15.288387;;;;;;;;;;;
-34.30938;3.8402684;-15.046902;;;;;;;;;;;
-29.649199;4.1160483;-14.805775;;;;;;;;;;;
-24.99594;4.249476;-14.48562;;;;;;;;;;;
-20.349592;4.382705;-14.165939;;;;;;;;;;;
-15.710147;4.5157366;-13.846734;;;;;;;;;;;
-14.140448;4.485308;-13.70964;;;;;;;;;;;
